Order ID,Order Date,CustomerName,State,City,Amount,PROFIT,Quantity,Category,Sub-Category
B-25897,06-12-2018,Rohan,Madhya Pradesh,Indore,33,10,3,Clothing,Hankerchief
B-25897,06-12-2018,Rohan,Madhya Pradesh,Indore,24,11,5,Clothing,Hankerchief
B-25897,06-12-2018,Rohan,Madhya Pradesh,Indore,734,213,6,Electronics,Electronic Games
B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,33,13,3,Clothing,Leggings
B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,499,33,4,Clothing,Saree
B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,147,73,3,Clothing,Stole
B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,53,5,3,Clothing,T-shirt
B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,171,2,2,Electronics,Electronic Games
B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,915,-99,3,Furniture,Tables
B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,191,93,4,Clothing,Shirt
B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,857,274,2,Furniture,Tables
B-25899,08-12-2018,Aishwarya,Uttar Pradesh,Allahabad,22,9,2,Clothing,Leggings
B-25899,08-12-2018,Aishwarya,Uttar Pradesh,Allahabad,28,6,4,Clothing,Skirt
B-25899,08-12-2018,Aishwarya,Uttar Pradesh,Allahabad,43,17,1,Clothing,Saree
B-25899,08-12-2018,Aishwarya,Uttar Pradesh,Allahabad,846,9,2,Furniture,Chairs
B-25900,09-12-2018,Anand,Punjab,Amritsar,15,2,1,Clothing,Leggings
B-25900,09-12-2018,Anand,Punjab,Amritsar,140,68,5,Clothing,T-shirt
B-25900,09-12-2018,Anand,Punjab,Amritsar,210,62,2,Electronics,Phones
B-25901,10-12-2018,Suraj,Gujarat,Surat,158,38,3,Clothing,Hankerchief
B-25901,10-12-2018,Suraj,Gujarat,Surat,90,27,2,Clothing,T-shirt
B-25901,10-12-2018,Suraj,Gujarat,Surat,159,2,3,Furniture,Furnishings
B-25901,10-12-2018,Suraj,Gujarat,Surat,61,28,2,Clothing,Hankerchief
B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,79,6,7,Clothing,Saree
B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,268,6,2,Furniture,Bookcases
B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,802,120,7,Electronics,Accessories
B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,1700,85,3,Clothing,Trousers
B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,154,26,4,Electronics,Accessories
B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,455,77,8,Electronics,Accessories
B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,19,8,2,Clothing,Hankerchief
B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,25,11,3,Clothing,Leggings
B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,37,17,3,Clothing,Hankerchief
B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,60,-10,2,Furniture,Furnishings
B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,204,94,4,Clothing,Hankerchief
B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,74,33,2,Clothing,Shirt
B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,336,57,2,Electronics,Phones
B-25904,10-12-2018,Swapnil,Delhi,Delhi,871,131,2,Furniture,Bookcases
B-25904,10-12-2018,Swapnil,Delhi,Delhi,83,12,2,Furniture,Chairs
B-25905,11-12-2018,Bhargav,Madhya Pradesh,Delhi,152,50,6,Clothing,Stole
B-25906,11-12-2018,Abhijit,Delhi,Delhi,78,27,3,Clothing,Stole
B-25907,11-12-2018,Jaydeep,Madhya Pradesh,Bhopal,30,11,5,Clothing,Hankerchief
B-25908,12-12-2018,Pradeep,Delhi,Delhi,179,25,5,Clothing,Kurti
B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,168,56,3,Clothing,Saree
B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,108,22,3,Electronics,Accessories
B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,1622,248,3,Electronics,Phones
B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,323,122,5,Electronics,Phones
B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,12,2,2,Clothing,Skirt
B-25910,14-12-2018,Jay,Delhi,Delhi,125,15,5,Clothing,Shirt
B-25910,14-12-2018,Jay,Delhi,Delhi,685,7,7,Clothing,Trousers
B-25910,14-12-2018,Jay,Delhi,Delhi,850,289,5,Electronics,Electronic Games
B-25910,14-12-2018,Jay,Delhi,Delhi,1622,-624,5,Furniture,Tables
B-25910,14-12-2018,Jay,Delhi,Delhi,259,47,5,Clothing,Hankerchief
B-25910,14-12-2018,Jay,Delhi,Delhi,33,1,2,Clothing,Shirt
B-25911,15-12-2018,Phalguni,Madhya Pradesh,Bhopal,40,15,1,Clothing,Kurti
B-25912,16-12-2018,Preksha,Delhi,Delhi,102,11,6,Clothing,T-shirt
B-25913,17-12-2018,Geetanjali,Madhya Pradesh,Delhi,103,21,7,Clothing,Stole
B-25914,18-12-2018,Kajal,Delhi,Delhi,460,143,3,Furniture,Chairs
B-25914,18-12-2018,Kajal,Delhi,Delhi,125,22,3,Clothing,Stole
B-25915,19-12-2018,Sukruta,Punjab,Amritsar,277,3,1,Electronics,Electronic Games
B-25916,20-12-2018,Utkarsh,Gujarat,Surat,80,26,9,Clothing,Skirt
B-25917,21-12-2018,Sanjay,Maharashtra,Mumbai,100,12,2,Clothing,T-shirt
B-25918,22-12-2018,Karandeep,Madhya Pradesh,Indore,244,122,5,Furniture,Furnishings
B-25919,23-12-2018,Neha,Rajasthan,Udaipur,28,4,1,Clothing,T-shirt
B-25919,23-12-2018,Neha,Rajasthan,Udaipur,110,12,7,Clothing,Stole
B-25919,23-12-2018,Neha,Rajasthan,Udaipur,636,204,2,Electronics,Printers
B-25919,23-12-2018,Neha,Rajasthan,Udaipur,1599,37,6,Electronics,Electronic Games
B-25919,23-12-2018,Neha,Rajasthan,Udaipur,977,244,7,Electronics,Phones
B-25920,24-12-2018,Jayanti,Uttar Pradesh,Allahabad,100,7,2,Clothing,T-shirt
B-25921,25-12-2018,Sandra,Punjab,Amritsar,170,19,5,Clothing,T-shirt
B-25921,25-12-2018,Sandra,Punjab,Amritsar,84,-42,2,Electronics,Accessories
B-25921,25-12-2018,Sandra,Punjab,Amritsar,71,-44,5,Electronics,Accessories
B-25922,26-12-2018,Akshata,Gujarat,Surat,52,18,2,Clothing,Stole
B-25923,27-12-2018,Vishakha,Maharashtra,Mumbai,226,58,3,Electronics,Accessories
B-25923,27-12-2018,Vishakha,Maharashtra,Mumbai,484,28,3,Electronics,Printers
B-25923,27-12-2018,Vishakha,Maharashtra,Mumbai,253,-11,1,Clothing,Trousers
B-25923,27-12-2018,Vishakha,Maharashtra,Mumbai,3873,891,6,Electronics,Phones
B-25924,28-12-2018,Prajakta,Karnataka,Bangalore,148,54,2,Furniture,Chairs
B-25925,29-12-2018,Shruti,Maharashtra,Mumbai,27,12,1,Clothing,Stole
B-25925,29-12-2018,Shruti,Maharashtra,Mumbai,314,-41,3,Electronics,Electronic Games
B-25925,29-12-2018,Shruti,Maharashtra,Mumbai,1228,14,3,Furniture,Chairs
B-25926,30-12-2018,Dipali,Madhya Pradesh,Indore,57,6,5,Clothing,Leggings
B-25927,31-12-2018,Shreya,Uttar Pradesh,Lucknow,200,7,4,Electronics,Electronic Games
B-25928,01-01-2019,Smriti,Bihar,Patna,25,10,1,Furniture,Furnishings
B-25928,01-01-2019,Smriti,Bihar,Patna,122,15,3,Electronics,Accessories
B-25929,02-01-2019,Girase,Kerala ,Thiruvananthapuram,1308,536,3,Furniture,Bookcases
B-25929,02-01-2019,Girase,Kerala ,Thiruvananthapuram,216,-135,3,Furniture,Chairs
B-25929,02-01-2019,Girase,Kerala ,Thiruvananthapuram,154,-85,3,Furniture,Chairs
B-25930,03-01-2019,Monica,Punjab,Chandigarh,40,13,3,Clothing,T-shirt
B-25930,03-01-2019,Monica,Punjab,Chandigarh,351,-94,5,Electronics,Electronic Games
B-25930,03-01-2019,Monica,Punjab,Chandigarh,595,119,4,Furniture,Bookcases
B-25930,03-01-2019,Monica,Punjab,Chandigarh,151,29,5,Clothing,Hankerchief
B-25930,03-01-2019,Monica,Punjab,Chandigarh,58,17,2,Clothing,Hankerchief
B-25930,03-01-2019,Monica,Punjab,Chandigarh,202,89,9,Clothing,T-shirt
B-25931,04-01-2019,Sidharth,Maharashtra,Mumbai,73,-36,3,Furniture,Chairs
B-25932,04-01-2019,Bhutekar,Madhya Pradesh,Indore,71,-14,4,Furniture,Furnishings
B-25933,04-01-2019,Shikhar,Maharashtra,Mumbai,81,-44,3,Clothing,Stole
B-25933,04-01-2019,Shikhar,Maharashtra,Mumbai,412,-412,6,Clothing,Saree
B-25933,04-01-2019,Shikhar,Maharashtra,Mumbai,207,-100,2,Clothing,Saree
B-25934,04-01-2019,Rahul,Madhya Pradesh,Indore,105,33,6,Clothing,Saree
B-25935,04-01-2019,Sudhir,Nagaland,Kohima,162,20,3,Furniture,Chairs
B-25935,04-01-2019,Sudhir,Nagaland,Kohima,150,32,3,Clothing,Hankerchief
B-25935,04-01-2019,Sudhir,Nagaland,Kohima,1657,460,4,Furniture,Chairs
B-25936,05-01-2019,Nikhil,Punjab,Chandigarh,61,25,4,Clothing,Saree
B-25937,05-01-2019,Ankit,Haryana,Chandigarh,1101,352,3,Furniture,Bookcases
B-25938,05-01-2019,Shikhar,Himachal Pradesh,Simla,61,1,2,Furniture,Furnishings
B-25938,05-01-2019,Shikhar,Himachal Pradesh,Simla,59,25,3,Clothing,Stole
B-25939,05-01-2019,Vineet,Sikkim,Gangtok,61,18,2,Electronics,Accessories
B-25939,05-01-2019,Vineet,Sikkim,Gangtok,136,41,3,Electronics,Accessories
B-25939,05-01-2019,Vineet,Sikkim,Gangtok,469,33,4,Electronics,Electronic Games
B-25940,06-01-2019,Vivek,Goa,Goa,55,4,2,Clothing,Stole
B-25940,06-01-2019,Vivek,Goa,Goa,13,3,2,Clothing,Hankerchief
B-25940,06-01-2019,Vivek,Goa,Goa,46,0,4,Clothing,Leggings
B-25941,07-01-2019,Jaideep,Nagaland,Kohima,177,41,4,Clothing,Shirt
B-25942,08-01-2019,Ankur,Andhra Pradesh,Hyderabad,646,-23,2,Electronics,Printers
B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,48,20,4,Clothing,Stole
B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,26,7,4,Clothing,Hankerchief
B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,149,15,3,Clothing,Saree
B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,1547,340,6,Electronics,Accessories
B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,137,38,5,Clothing,Hankerchief
B-25944,10-01-2019,Syed,Maharashtra,Pune,169,38,3,Clothing,Saree
B-25945,11-01-2019,Mhatre,Madhya Pradesh,Indore,245,10,2,Furniture,Bookcases
B-25945,11-01-2019,Mhatre,Madhya Pradesh,Indore,60,3,3,Clothing,Saree
B-25945,11-01-2019,Mhatre,Madhya Pradesh,Indore,63,14,2,Clothing,Shirt
B-25945,11-01-2019,Mhatre,Madhya Pradesh,Indore,765,-36,3,Electronics,Electronic Games
B-25946,12-01-2019,Saurabh,Andhra Pradesh,Hyderabad,146,7,2,Electronics,Phones
B-25947,13-01-2019,Chetan,Gujarat,Ahmedabad,290,35,6,Clothing,Hankerchief
B-25947,13-01-2019,Chetan,Gujarat,Ahmedabad,207,33,2,Electronics,Accessories
B-25948,13-01-2019,Mukund,Maharashtra,Pune,152,23,3,Furniture,Furnishings
B-25949,13-01-2019,Shantanu,Maharashtra,Mumbai,24,11,3,Clothing,Hankerchief
B-25949,13-01-2019,Shantanu,Maharashtra,Mumbai,140,57,2,Clothing,Trousers
B-25949,13-01-2019,Shantanu,Maharashtra,Mumbai,151,9,3,Clothing,Hankerchief
B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,13,4,1,Clothing,Leggings
B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,54,27,2,Clothing,Stole
B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,644,167,2,Electronics,Printers
B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,261,13,6,Clothing,Shirt
B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,1622,95,5,Electronics,Printers
B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,190,19,9,Furniture,Furnishings
B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,158,-29,10,Clothing,Hankerchief
B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,136,-33,5,Clothing,Saree
B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,133,5,5,Clothing,Stole
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,102,13,2,Clothing,Stole
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,50,14,1,Electronics,Electronic Games
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,111,11,9,Clothing,Hankerchief
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,120,23,5,Clothing,Stole
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,40,18,1,Electronics,Accessories
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,250,100,3,Clothing,Trousers
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,89,29,2,Clothing,Stole
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,30,5,2,Clothing,Kurti
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,248,105,2,Electronics,Phones
B-25951,13-01-2019,Jesal,West Bengal,Kolkata,742,198,2,Furniture,Bookcases
B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,14,0,4,Clothing,Hankerchief
B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,87,32,9,Clothing,Skirt
B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,935,114,4,Electronics,Electronic Games
B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,173,69,3,Furniture,Chairs
B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,352,18,5,Clothing,Trousers
B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,147,48,3,Clothing,Saree
B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,44,14,3,Clothing,Hankerchief
B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,22,-8,4,Clothing,Hankerchief
B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,188,-193,2,Electronics,Electronic Games
B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,81,41,3,Clothing,Stole
B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,44,2,3,Clothing,Hankerchief
B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,116,22,1,Electronics,Accessories
B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,67,20,4,Clothing,T-shirt
B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,744,119,6,Electronics,Printers
B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,1218,352,9,Furniture,Bookcases
B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,87,36,5,Clothing,Stole
B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,891,0,5,Clothing,Saree
B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,146,66,1,Electronics,Phones
B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,44,10,3,Clothing,Stole
B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,27,0,2,Clothing,Leggings
B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,48,11,2,Clothing,Shirt
B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,189,60,4,Furniture,Furnishings
B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,524,-25,2,Electronics,Electronic Games
B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,148,9,1,Electronics,Electronic Games
B-25955,16-01-2019,Soumya,Maharashtra,Pune,1716,309,7,Electronics,Accessories
B-25955,16-01-2019,Soumya,Maharashtra,Pune,45,8,4,Clothing,Skirt
B-25955,16-01-2019,Soumya,Maharashtra,Pune,39,2,2,Clothing,Saree
B-25955,16-01-2019,Soumya,Maharashtra,Pune,110,20,5,Clothing,Stole
B-25955,16-01-2019,Soumya,Maharashtra,Pune,54,14,3,Clothing,T-shirt
B-25955,16-01-2019,Soumya,Maharashtra,Pune,954,95,3,Electronics,Printers
B-25955,16-01-2019,Soumya,Maharashtra,Pune,2927,146,8,Furniture,Bookcases
B-25955,16-01-2019,Soumya,Maharashtra,Pune,294,62,9,Clothing,T-shirt
B-25955,16-01-2019,Soumya,Maharashtra,Pune,200,13,5,Electronics,Phones
B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,89,-37,4,Clothing,Shirt
B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,59,10,2,Clothing,Hankerchief
B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,33,10,3,Clothing,Hankerchief
B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,474,56,4,Electronics,Phones
B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,140,28,2,Electronics,Phones
B-25957,18-01-2019,Mahima,Madhya Pradesh,Indore,147,73,3,Clothing,Stole
B-25957,18-01-2019,Mahima,Madhya Pradesh,Indore,16,2,1,Clothing,Saree
B-25957,18-01-2019,Mahima,Madhya Pradesh,Indore,1157,-13,9,Furniture,Bookcases
B-25958,18-01-2019,Aparajita,West Bengal,Kolkata,105,25,2,Clothing,Hankerchief
B-25958,18-01-2019,Aparajita,West Bengal,Kolkata,360,32,3,Clothing,Saree
B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,252,56,2,Electronics,Phones
B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,681,259,4,Furniture,Chairs
B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,32,2,2,Clothing,Kurti
B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,132,49,3,Clothing,Shirt
B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,637,212,8,Electronics,Phones
B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,429,17,3,Furniture,Chairs
B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,82,24,6,Clothing,Hankerchief
B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,23,8,2,Clothing,Hankerchief
B-25960,18-01-2019,Shreya,Andhra Pradesh,Hyderabad,171,-140,2,Furniture,Bookcases
B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,34,-12,5,Clothing,Leggings
B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,366,84,3,Furniture,Bookcases
B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,26,3,3,Clothing,Skirt
B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,446,53,3,Electronics,Printers
B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,48,16,3,Clothing,Shirt
B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,34,10,3,Clothing,Skirt
B-25962,19-01-2019,Tejeswini,Maharashtra,Pune,260,68,2,Electronics,Printers
B-25962,19-01-2019,Tejeswini,Maharashtra,Pune,312,62,1,Electronics,Electronic Games
B-25962,19-01-2019,Tejeswini,Maharashtra,Pune,544,-152,3,Furniture,Bookcases
B-25963,19-01-2019,Pratiksha,Maharashtra,Mumbai,53,8,3,Furniture,Furnishings
B-25964,20-01-2019,Oshin,Madhya Pradesh,Indore,199,0,4,Clothing,Stole
B-25964,20-01-2019,Oshin,Madhya Pradesh,Indore,89,6,5,Clothing,Saree
B-25964,20-01-2019,Oshin,Madhya Pradesh,Indore,1270,546,11,Electronics,Electronic Games
B-25964,20-01-2019,Oshin,Madhya Pradesh,Indore,346,108,3,Furniture,Chairs
B-25965,21-01-2019,Saloni,West Bengal,Kolkata,17,7,3,Clothing,Hankerchief
B-25966,21-01-2019,Soumya,Rajasthan,Udaipur,510,234,6,Electronics,Electronic Games
B-25967,21-01-2019,Komal,Uttar Pradesh,Allahabad,17,2,2,Clothing,Skirt
B-25967,21-01-2019,Komal,Uttar Pradesh,Allahabad,119,-24,4,Furniture,Furnishings
B-25967,21-01-2019,Komal,Uttar Pradesh,Allahabad,229,59,9,Clothing,Saree
B-25968,21-01-2019,Paromita,Punjab,Amritsar,811,154,7,Electronics,Accessories
B-25969,21-01-2019,Shreyshi,Gujarat,Surat,720,43,2,Electronics,Printers
B-25969,21-01-2019,Shreyshi,Gujarat,Surat,2452,191,7,Furniture,Bookcases
B-25969,21-01-2019,Shreyshi,Gujarat,Surat,171,17,6,Clothing,T-shirt
B-25970,22-01-2019,Rhea,Maharashtra,Mumbai,203,84,2,Electronics,Printers
B-25970,22-01-2019,Rhea,Maharashtra,Mumbai,742,198,2,Furniture,Bookcases
B-25970,22-01-2019,Rhea,Maharashtra,Mumbai,111,9,4,Clothing,Stole
B-25970,22-01-2019,Rhea,Maharashtra,Mumbai,365,107,3,Electronics,Phones
B-25971,22-01-2019,Mitali,Madhya Pradesh,Indore,244,83,2,Furniture,Bookcases
B-25972,23-01-2019,Jesslyn,Rajasthan,Udaipur,115,47,2,Electronics,Accessories
B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,571,108,12,Clothing,Stole
B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,398,111,8,Clothing,Hankerchief
B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,79,39,2,Clothing,Shirt
B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,39,14,5,Clothing,Leggings
B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,4141,1698,13,Electronics,Printers
B-25974,25-01-2019,Manisha,Rajasthan,Udaipur,662,240,2,Furniture,Bookcases
B-25975,25-01-2019,Priyanka,Uttar Pradesh,Allahabad,29,2,3,Clothing,Skirt
B-25976,25-01-2019,Piyam,Punjab,Amritsar,193,8,4,Clothing,T-shirt
B-25977,27-01-2019,Aayushi,Gujarat,Surat,27,1,1,Clothing,Stole
B-25977,27-01-2019,Aayushi,Gujarat,Surat,74,29,3,Clothing,Stole
B-25977,27-01-2019,Aayushi,Gujarat,Surat,180,54,4,Clothing,T-shirt
B-25978,27-01-2019,Parin,Maharashtra,Mumbai,1063,-175,4,Electronics,Electronic Games
B-25978,27-01-2019,Parin,Maharashtra,Mumbai,341,160,7,Clothing,Stole
B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,560,44,3,Clothing,Saree
B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,57,27,2,Clothing,Shirt
B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,284,45,2,Furniture,Bookcases
B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,12,1,2,Clothing,Hankerchief
B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,82,27,3,Clothing,Kurti
B-25980,27-01-2019,Shweta,Rajasthan,Udaipur,22,11,3,Clothing,Kurti
B-25981,28-01-2019,Amruta,Delhi,Delhi,42,13,3,Clothing,Leggings
B-25981,28-01-2019,Amruta,Delhi,Delhi,54,12,3,Clothing,Saree
B-25981,28-01-2019,Amruta,Delhi,Delhi,62,8,2,Clothing,T-shirt
B-25981,28-01-2019,Amruta,Delhi,Delhi,245,91,2,Furniture,Bookcases
B-25981,28-01-2019,Amruta,Delhi,Delhi,867,251,5,Electronics,Phones
B-25981,28-01-2019,Amruta,Delhi,Delhi,48,2,3,Clothing,Stole
B-25982,29-01-2019,Hemangi,Delhi,Delhi,13,3,1,Clothing,Leggings
B-25983,30-01-2019,Atul,Delhi,Delhi,230,5,2,Clothing,Saree
B-25983,30-01-2019,Atul,Delhi,Delhi,32,-12,1,Furniture,Chairs
B-25983,30-01-2019,Atul,Delhi,Delhi,161,-229,8,Furniture,Furnishings
B-25983,30-01-2019,Atul,Delhi,Delhi,50,-4,6,Clothing,T-shirt
B-25983,30-01-2019,Atul,Delhi,Delhi,561,118,5,Furniture,Bookcases
B-25984,30-01-2019,Kajal,Delhi,Delhi,304,97,6,Clothing,Stole
B-25985,31-01-2019,Ginny,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti
B-25985,31-01-2019,Ginny,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt
B-25985,31-01-2019,Ginny,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief
B-25985,31-01-2019,Ginny,Madhya Pradesh,Indore,44,11,4,Clothing,Stole
B-25986,31-01-2019,Shweta,Rajasthan,Udaipur,749,307,7,Furniture,Furnishings
B-25986,31-01-2019,Shweta,Rajasthan,Udaipur,71,4,5,Clothing,Leggings
B-25986,31-01-2019,Shweta,Rajasthan,Udaipur,487,-23,3,Electronics,Printers
B-25986,31-01-2019,Shweta,Rajasthan,Udaipur,918,22,9,Electronics,Electronic Games
B-25987,31-01-2019,Manjiri,Delhi,Delhi,299,0,6,Clothing,Stole
B-25987,31-01-2019,Manjiri,Delhi,Delhi,88,11,7,Clothing,Hankerchief
B-25988,31-01-2019,Nirja,Delhi,Delhi,79,24,9,Clothing,Skirt
B-25989,01-02-2019,Anjali,Delhi,Delhi,44,14,3,Clothing,Hankerchief
B-25989,01-02-2019,Anjali,Delhi,Delhi,10,5,1,Clothing,Stole
B-25989,01-02-2019,Anjali,Delhi,Delhi,42,15,1,Electronics,Accessories
B-25989,01-02-2019,Anjali,Delhi,Delhi,330,81,1,Furniture,Bookcases
B-25989,01-02-2019,Anjali,Delhi,Delhi,338,41,7,Clothing,Hankerchief
B-25990,02-02-2019,Mugdha,Delhi,Delhi,71,32,3,Clothing,Saree
B-25991,03-02-2019,Mansi,Madhya Pradesh,Indore,188,13,7,Clothing,Shirt
B-25991,03-02-2019,Mansi,Madhya Pradesh,Indore,90,30,2,Furniture,Chairs
B-25991,03-02-2019,Mansi,Madhya Pradesh,Indore,13,5,2,Clothing,Hankerchief
B-25992,03-02-2019,Gaurav,Rajasthan,Udaipur,141,41,3,Clothing,Shirt
B-25993,03-02-2019,Harshal,Delhi,Delhi,44,8,2,Clothing,Stole
B-25993,03-02-2019,Harshal,Delhi,Delhi,610,208,3,Electronics,Printers
B-25993,03-02-2019,Harshal,Delhi,Delhi,4363,305,5,Furniture,Tables
B-25993,03-02-2019,Harshal,Delhi,Delhi,414,199,3,Electronics,Phones
B-25993,03-02-2019,Harshal,Delhi,Delhi,221,26,7,Furniture,Furnishings
B-25993,03-02-2019,Harshal,Delhi,Delhi,201,32,4,Furniture,Furnishings
B-25993,03-02-2019,Harshal,Delhi,Delhi,173,86,1,Electronics,Printers
B-25994,03-02-2019,Omkar,Delhi,Delhi,196,-7,5,Electronics,Phones
B-25995,04-02-2019,Yohann,Delhi,Delhi,1314,342,3,Furniture,Bookcases
B-25996,04-02-2019,Prashant,Delhi,Delhi,62,6,6,Clothing,Skirt
B-25996,04-02-2019,Prashant,Delhi,Delhi,31,2,2,Clothing,Hankerchief
B-25996,04-02-2019,Prashant,Delhi,Delhi,217,72,2,Furniture,Furnishings
B-25996,04-02-2019,Prashant,Delhi,Delhi,286,140,6,Clothing,Shirt
B-25996,04-02-2019,Prashant,Delhi,Delhi,333,50,2,Electronics,Phones
B-25996,04-02-2019,Prashant,Delhi,Delhi,47,1,2,Clothing,Stole
B-25996,04-02-2019,Prashant,Delhi,Delhi,18,4,1,Clothing,Saree
B-25997,04-02-2019,Yogesh,Madhya Pradesh,Indore,16,6,3,Clothing,Hankerchief
